id,serial_number,script,date,numerical_date_start,numerical_date_end,cla_volume,cla_number,provenance,provenance_type,provenance_lat,provenance_lon,contents,support,name,url,tm_number,is_public,created_at,updated_at,deleted_at,image_name,image_copyright,image_source_url,facsimile_url,script_commentary,admin_notes,library_id,city,library,library_lat,library_lon,,
1661,1283,Anglo-Saxon Minuscule,VIII–IX,701,900,8,1186,"Written either in England or in an Anglo-Saxon centre in Germany, like Werden. Provenance unknown.",,,,"Gregorius Magnus, Dialogi (3.1.4–6, 30, 34, 35).",Parchment,,,TM 67209,1,2/18/2016 16:23:16,12/13/2016 16:42:33,,,,,http://www.manuscripta-mediaevalia.de/?xdb_objtype%21%2522digitalisierteHandschriften%2522%20r5a:*%20r5a%21%2522D%25C3%25BCsseldorf%2522#|4,Script is pointed Anglo-Saxon minuscule: **I** often goes below the line; the **tio** ligature here and there.,,352,Bonn,Universitäts- und Landesbibliothek,50.731533,7.108971,http://elmss.nuigalway.ie/api/v1/catalogue/1661,http://elmss.nuigalway.ie/catalogue/1661
1662,1284,Anglo-Saxon Minuscule,VIII med,726,775,8,1187,"Written in England, and apparently in the North, to judge from the script. Our leaves were detached from bindings of books belonging to the monastery of Beyenburg near Werden.",,,,"Johannes Chrysostomus, De Reparatione Lapsi, De Compunctione Cordis; Hermas, Pastor (fragm.).",Parchment,,,TM 67328,1,2/18/2016 16:23:16,12/13/2016 16:46:08,,,,,http://www.manuscripta-mediaevalia.de/?xdb_objtype%21%2522digitalisierteHandschriften%2522%20r5a:*%20r5a%21%2522D%25C3%25BCsseldorf%2522#|4,"Script is expert and rapid, almost cursive pointed minuscule of North English type, with many ligatures: **m** occurs lying on its side at line-end; **z** thrusts boldly below the line; **g** in ligature resembles an elongated **s**; subscript **i** is frequent in ligature; the groups **ꞇaꞇ** and even **ꞇaꞇe** have a common head-line. Some words were transcribed interlinearly in the fifteenth century.",,67,Düsseldorf,Universitäts- und Landesbibliothek,51.227741,6.773456,http://elmss.nuigalway.ie/api/v1/catalogue/1662,http://elmss.nuigalway.ie/catalogue/1662
1663,1285,Anglo-Saxon Minuscule,VIII ex,776,800,8,1188,"Written in an Anglo-Saxon centre, probably on the Continent and possibly at Werden. The fragments were used as fly-leaves.",,,,Canonum Collectio Quesnelliana (fragm.).,Parchment,,,TM 67329,1,2/18/2016 16:23:16,12/13/2016 16:47:22,,,,,http://www.manuscripta-mediaevalia.de/?xdb_objtype%21%2522digitalisierteHandschriften%2522%20r5a:*%20r5a%21%2522D%25C3%25BCsseldorf%2522#|4,"Script is Anglo-Saxon minuscule of a type recalling Würzburg M.P. Theol. Fol. 47 (CLA [9.1414](https://elmss.nuigalway.ie/catalogue/1922)): **a** has the open form; **r** and **s** go well below the line; final **ꞇ** ends in a comma-like thickening; the lower left limb of **x** turns to the right, a feature of many Northumbrian manuscripts.",,67,Düsseldorf,Universitäts- und Landesbibliothek,51.227741,6.773456,http://elmss.nuigalway.ie/api/v1/catalogue/1663,http://elmss.nuigalway.ie/catalogue/1663
1664,1286,Anglo-Saxon Majuscule verging on Minuscule,VIII² ,751,800,8,1189,"Written it would seem in Northumbria, to judge from the script. Provenance unknown, presumably the monastery of Werden.",,,,"Isidorus, Etymologiae (11.1.105–113; 14.4).",Parchment,,,TM 67330,1,2/18/2016 16:23:16,12/13/2016 16:50:55,,,,,http://www.manuscripta-mediaevalia.de/?xdb_objtype%21%2522digitalisierteHandschriften%2522%20r5a:*%20r5a%21%2522D%25C3%25BCsseldorf%2522#|10,"Script is calligraphic compressed majuscule verging on minuscule: **a** has two forms, the majuscule predominating; **d** and **ꝺ**, **n**, **r**, **s** and **ꞅ** are used; final **a** and **t** end in a characteristic thickening; the lower left limb of **x** turns slightly to the right; the ligature **um** occurs at line-end lying on its side. Pointed minuscule of Northumbrian type is used for the last two lines of each column. Both scripts recall the main hand of Kassel Theol. Fol. 21 (CLA [8.1134](https://elmss.nuigalway.ie/catalogue/1603)). Some late medieval scribbles.","☛Formerly Düsseldorf, Hauptstaatsarchiv Stad fr. 28. ☛Formerly Düsseldorf, Universitäts- und Landesbibliothek Stad Z 4 Nr. 3, 1.",218,Gerleve,Abteibibliothek,51.943607,7.251986,http://elmss.nuigalway.ie/api/v1/catalogue/1664,http://elmss.nuigalway.ie/catalogue/1664
1670,1293,Uncial and Anglo-Saxon Majuscule,VIII,720,740,8,1195,"Written presumably in an Anglo-Saxon centre on the Continent, perhaps at Echternach. Found in an old rent-roll of the monastery of Tholey near Trier by Mr H. Jonas of Saarbrucken, from whom the Freiburg University Library bought it in 1913.",,,,"Testamentum Novum, Evangelium (Vulgata, Lc, Argumentum et Capitula, fragm.).",Parchment,,,TM 67336,1,2/18/2016 16:23:16,12/13/2016 17:05:08,,,,,http://dl.ub.uni-freiburg.de/diglit/hss702,"Script of the argument on foll. 1–2 is an English uncial vaguely recalling the Northumbrian type: uncial **A** has a shallow oval bow; the two bows of **M** are almost closed; **S** is often top-heavy; the Anglo-Saxon forms of **Ᵹ**, **t**, **y** (with both branches curving to the right), and other letters occur in the uncial text; script of the capitula on fol. 2v is a bold Anglo-Saxon majuscule: **d**, **n**, and **r** have both majuscule and minuscule forms; **S** is regularly majuscule.","☛CLA date changed to follow N. Netzer, Cultural interplay in the eighth century (Cambridge 1994), p. 116.",317,Freiburg,Universitätsbibliothek,47.999,7.8421,http://elmss.nuigalway.ie/api/v1/catalogue/1670,http://elmss.nuigalway.ie/catalogue/1670
1680,1300,Anglo-Saxon Minuscule,VIII–IX,701,900,8,1202,"Written in an Anglo-Saxon scriptorium on the Continent, and doubtless in Germany. The Göttingen fragments were certainly in Germany by the year 1587, when they were used as a jacket for accounts: the entries 'Das 3. Quartall' and '1587 3' stand on fol. 1. They came into the possession of the Deutsches Seminar in 1890 from Prof. W. Muller's estate and have been on loan in the University Library since 1938. The Hersfeld leaves cover a seventeenth-century account book of a parish in the Hersfeld Fürstentum.",,,,"Augustinus, Tractatus in Evangelium Iohannis (in 16–17).",Parchment,,,TM 67341,1,2/18/2016 16:23:16,12/14/2016 10:59:09,,,,,,Script is an Anglo-Saxon minuscule of a distinct type characterized by long descenders and **Ᵹ** with a protruding chest; **a** has the open form or the normal closed form or the closed form with the shaft elongated and curved; subscript **i** here and there in ligature. Corrections in Caroline minuscule saec. IX and X.,,225,Göttingen,Universitasbibliothek Deutsches Seminar Müller,51.54128,9.915804,http://elmss.nuigalway.ie/api/v1/catalogue/1680,http://elmss.nuigalway.ie/catalogue/1680
1681,1301,Anglo-Saxon Minuscule,VIII–IX,701,900,8,1203,Written in an Anglo-Saxon centre doubtless on the Continent. The fragment was used for binding purposes.,,,,"Commentarius in Epistulas Pauli (1 Th, fragm.).",Parchment,,,TM 67342,1,2/18/2016 16:23:16,12/14/2016 11:00:37,,,,,,Script is an Anglo-Saxon minuscule of a compressed type: **a** is regularly open; the third stroke of **m** goes below the line; descenders are unusually long and pointed.,,225,Göttingen,Universitasbibliothek Deutsches Seminar Müller,51.54128,9.915804,http://elmss.nuigalway.ie/api/v1/catalogue/1681,http://elmss.nuigalway.ie/catalogue/1681
1683,1303,Anglo-Saxon Majuscule,VIII,701,800,8,1205,"Origin uncertain, manifestly an Anglo-Saxon centre with high calligraphic standards. Belonged probably to Murbach. Bought by Duke Ernest II (†1804) of Gotha-Altenburg from J. B. Maugérard between the years 1795 and 1802.",0,,,"Testamentum Novum, Evangelium (Vulgata).",Parchment,,,TM 67344,1,2/18/2016 16:23:16,12/14/2016 11:05:59,,,,,,"Script is a somewhat compressed Anglo-Saxon majuscule: **d** and **n** are regularly minuscule, **R** and **S** mostly majuscule; **y** has both branches curving to the right; letters vary considerably in size. Corrections by various contemporary hands in Anglo-Saxon majuscule, compressed majuscule, or pointed Anglo-Saxon minuscule. A correction saec. VIII–IX on fol. 221 is in minuscule of the type common in the Lake Constance region.",,172,Gotha,Universitätsbibliothek,50.946919,10.709288,http://elmss.nuigalway.ie/api/v1/catalogue/1683,http://elmss.nuigalway.ie/catalogue/1683
1684,1304,Anglo-Saxon Minuscule,VIII ex,776,800,8,1206,"Written in South England or possibly in an Anglo-Saxon centre on the Continent. Was probably at Murbach and bound up with the Aldhelm part already in the early ninth century, to judge by the Sedulius matter ('Versus Bellesarii scolastici', etc.) in South German minuscule saec. IX in. on foll. 23 ff. Bought by Duke Ernest II (†1804) of Gotha-Altenburg from J. B. Maugérard between the years 1795 and 1802.",,,,"Sedulius, Carmen Paschale; Alcuinus, Opus Incertum? ",Parchment,,,TM 67345,1,2/18/2016 16:23:16,12/14/2016 11:08:13,,,,,,"Script is diluted Anglo-Saxon minuscule of the South-English type, with strong admixture of majuscule elements: uncial **𐌾**, **L**, **M**, **N**, **S**, **T**, **U** occur fairly frequently; **u** is sometimes suprascript and cup-shaped; numerous ligatures with **e**, also **ia**, **tio**; **Ᵹ** in the ligature **gn** resembles an elongated **s**. First words or letters of verses and quotations in the chapter-tables in mixed capital and uncial. Three rhythmical poems from the circle of Alcuin were entered on foll. 20v–22v in rapid Caroline minuscule showing Anglo-Saxon influence saec. VIII–IX. South German minuscule saec. IX in. (for an Accessus to Sedulius) is seen on fol. 20.",,172,Gotha,Universitätsbibliothek,50.946919,10.709288,http://elmss.nuigalway.ie/api/v1/catalogue/1684,http://elmss.nuigalway.ie/catalogue/1684
1685,1305,Anglo-Saxon Majuscule and Anglo-Saxon Minuscule,VIII,701,800,8,1207,"Written probably in the same Anglo-Saxon scriptorium which produced the Reichenau grammatical fragments dealt with in CLA [8.1124](https://elmss.nuigalway.ie/catalogue/1591), presumably on the Continent.",,,,"Aldhelmus, De Laudibus Virginitatis.",Parchment,,,TM 67346,1,2/18/2016 16:23:16,12/14/2016 11:09:54,,,,,,"Script is partly a pointed Anglo-Saxon minuscule of the South English type, with long descenders and **Ᵹ** with the protruding chest, and partly a compressed Anglo-Saxon majuscule which changes completely to minuscule and uses an Arabic flat-topped **3** for **g**; this debased though characteristic type is strongly reminiscent of some of the hands in the grammatical fragments from Reichenau, but certainly not written there (cf. CLA [8.1124](https://elmss.nuigalway.ie/catalogue/1591), [8.1125](https://elmss.nuigalway.ie/catalogue/1592), [8.1126](https://elmss.nuigalway.ie/catalogue/1593), [8.1127](https://elmss.nuigalway.ie/catalogue/1595), and [8.1129](https://elmss.nuigalway.ie/catalogue/1598)). Corrections partly in contemporary compressed Insular majuscule, partly in Caroline minuscule saec. IX. Poems in Caroline minuscule saec. VIII–IX and IX are seen on foll. 23–25v.",,172,Gotha,Universitätsbibliothek,50.946919,10.709288,http://elmss.nuigalway.ie/api/v1/catalogue/1685,http://elmss.nuigalway.ie/catalogue/1685
1689,1310,Anglo-Saxon Minuscule,VIII ex,776,800,8,1210,"Written in an Anglo-Saxon centre, most likely on the Continent and quite likely in one such as Fulda: an 'Ars Juliani episcopi Toletani' is recorded in a sixteenth-century catalogue of the Fulda library. The fragment was used for book-binding purposes.",,,,"Iulianus Toletanus, Ars Grammatica (fragm.).",Parchment,,,TM 67349,1,2/18/2016 16:23:16,12/14/2016 11:16:49,,,,,,"Script is expert Anglo-Saxon minuscule of a distinct type recalling the Wolfenbüttel Capitularia from Fulda (CLA [9.1381](https://elmss.nuigalway.ie/catalogue/1884)): uncial **ꝺ** here and there; **g** has two forms, either like an elongated numeral **3** or with a protruding chest; **i**-longa occurs; occasionally majuscule **N**; descenders go well below the line.",,172,Gotha,Universitätsbibliothek,50.946919,10.709288,http://elmss.nuigalway.ie/api/v1/catalogue/1689,http://elmss.nuigalway.ie/catalogue/1689
1692,1313,Anglo-Saxon Majuscule,VIII,701,800,8,1213,Written presumably in England. The thirteenth-century theological manuscript in whose binding our fragment was used had the following entry on fol. 72v: 'Iste liber est fris Iohis de ezselinga ordinis frm minorum' (saec. XIII–XIV). Belonged to Friedrich Gottlieb Julius von Bülow (†1816) whose library was sold in 1836. Destroyed or lost in World War II.,,,,"Testamentum Novum, Evangelium (Mc 3.18–21, 26–29).",Parchment,,,TM 67352,1,2/18/2016 16:23:16,12/14/2016 11:23:05,,,,,,"Script is an Anglo-Saxon majuscule with **ꝺ** and **S** mostly majuscule, **n** and **r** regularly minuscule.",,227,Hamburg,Bibliothek,53.551085,9.993682,http://elmss.nuigalway.ie/api/v1/catalogue/1692,http://elmss.nuigalway.ie/catalogue/1692
1694,1315,Anglo-Saxon Majuscule,VIII in,704,722,8,1215,"Written probably at Echternach, to judge by the script, and apparently for Laurentius, perhaps the scribe of Paris Lat. 10837, foll. 2–33 (CLA [5.605](http://elmss.nuigalway.ie/catalogue/974)) and of Echternach charters dated 704–711; the acrostic and telestich of the verses on fol. 157v run: 'Laurentius uiuat senio'. Towards the end of the tenth century the manuscript was decorated by the famous master of the Registrum Gregorii. Was in the hands of J. B. Maugérard apparently between 1785 and 1790. The entry 'Ex libris A. Gaertler a. 1809' stands on fol. 159. Later purchased by Prince Ludwig of Öttingen.",,,,"Testamentum Novum, Evangelia (Vulgata). ",Parchment,,,TM 67353,1,2/18/2016 16:23:16,12/14/2016 11:28:54,,,,,,"Script is beautiful, regular Anglo-Saxon majuscule closely resembling that of Willibrord's Calendar (CLA  [5.606a](https://elmss.nuigalway.ie/catalogue/975)): uncial **A** with a triangular thorn-like bow occurs here and there; **e** is closely joined to the following letter; **d** and **n** are mostly minuscule, **r** regularly so; **s** has both uncial and minuscule forms; **u** is v-shaped at line-end; some ligatures, including **fi**, **mo**, **os**, occur at line-ends; the poem addressed to Laurentius (fol. 157v) is in a compressed majuscule verging on minuscule. Greek **ψ** occurs in a marginal reference on fol. 19: 'in ψal (= psalmo) XC'. A rectangular pattern repeating the words 'evangelia veritatis’ is seen on fol. 2. Corrections in small Anglo-Saxon minuscule saec. VIII and ordinary minuscule saec. XI. Numerous Anglo-Saxon glosses incised in Anglo-Saxon minuscule show Continental influence. An added title in Rustic capitals on fol. 83 is in gold, another on fol. 123v is in silver. To the dignified simplicity of the Anglo-Saxon Gospels the Ottoman master of the Registrum Gregorii added miniatures of the Evangelists on inserted sheets. Only the portrait of St Mark survives and it still shows the offset of the initial group IN(itium); it is now MS 25 in the library of the Archiepiscopal Seminary at St Peter in the Black Forest.","☛CLA date (VIII¹) changed to follow Neitzer, Cultural Interplay in the eighth century. The Trier gospels and the making of a scriptorium at Echternach, Cambridge 1994, p. 115–6. ☛Formerly Harburg, Fürstlich Oettingen-Wallersteinsche Bibliothek I 2 4° 2.",362,Augsburg,Universitätsbibliothek,48.334534,10.895123,http://elmss.nuigalway.ie/api/v1/catalogue/1694,http://elmss.nuigalway.ie/catalogue/1694
1703,1324,Anglo-Saxon Minuscule,VIII–IX,701,900,8,1224,"Written in a German scriptorium in the Main region. Belonged to the Mainz Cathedral Library, as is attested by the well-known entry 'iste liber pertinet ad librariam sancti Martini ecclesie Maguntin. M(acarius) Sindicus subscripsit 1479' (fol. 1). Migrated to Rome in 1622, and from there to Paris during the Napoleonic wars. Restored to Heidelberg after the Vienna treaty in 1815. Perished in 1880 with three other Iordanes manuscripts in the fire in Theodor Mommsen's house. No exact facsimile exists. The hand-drawn picture which was reproduced from Wilken is against the assumption that the Lausanne fragment formed part of our manuscript.",,,,"Iordanes, Romana, Getica (imperf.).",Parchment,,,TM 67358,1,2/18/2016 16:23:16,12/14/2016 11:47:03,,,,,,"Script is Anglo-Saxon minuscule of a type practised on the Continent, with rather long descenders, including those of **r** and **s**. An Old High German gloss occurs.","☛Formerly Heidelberg, Institut für Papyrologie Palat. Lat. 921.",142,Unknown,Unknown,,,http://elmss.nuigalway.ie/api/v1/catalogue/1703,http://elmss.nuigalway.ie/catalogue/1703
